Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2/5/23,23340.05,23436.93,22759.78,22956.41,4184.877076,00:00.0,96776692.52,104813,2054.01835,47503106.47,0
2/6/23,22953.74,23154.7,17020.33,22766.52,3687.277291,00:00.0,84646318.91642005,79614,1807.687697,41504223.98301398,0
2/7/23,22767.9,23353.36,22748.91,23247.28,6165.802671,00:00.0,142001956.61244405,133039,3101.849099,71448352.30468476,0
2/8/23,23247.74,23444.91,22675.02,22964,6385.549363,00:00.0,147136811.93918852,163320,3176.914151,73207636.87418815,0
2/9/23,22964.76,23014.25,21702.78,21805.29,9244.361477,00:00.0,207151139.78252283,186825,4473.188962,100235489.91672290,0
2/10/23,21808.56,21949.23,21477.04,21629.35,6993.877054,00:00.0,152158799.65357255,150793,3472.869092,75564106.41721967,0
2/11/23,21628.85,21909,21605.77,21870.03,2365.63172,00:00.0,51359683.45905508,48362,1166.167896,25318943.04683380,0
2/12/23,21867.13,22092.46,21636.1,21787.3,3529.922866,00:00.0,77180198.84325105,68337,1655.494634,36201104.78962916,0
2/13/23,21789.2,21902.6,21369.2,21790.26,7320.987862,00:00.0,158729991.69695912,152671,3685.797933,79924370.58460099,0
2/14/23,21791.34,22329.67,21566.47,22198.52,8132.341704,00:00.0,178724104.50709675,134689,4023.905578,88434932.63050429,0
2/15/23,22199.19,24373.54,22052.71,24330.12,10213.65239,00:00.0,236504004.55592511,195483,5216.985887,120842504.82937497,0
2/16/23,24327.6,25220,23482,23495.64,7093.565455,00:00.0,174180632.43195653,202634,3444.429714,84619339.53230788,0
2/17/23,23496.18,25014.65,23328.15,24576.68,8906.388069,00:00.0,214584201.18168909,249817,4444.071448,107059400.93608360,0
2/18/23,24575.46,24877.44,24435.78,24632.09,1971.402523,00:00.0,48568917.08284454,75818,944.234323,23268506.21571985,0
2/19/23,24637.18,25199.59,24202.89,24285.89,5604.372515,00:00.0,138225748.45263354,137542,2757.212128,68017620.37273111,0
2/20/23,24279.98,25100,23851.31,24837.85,5377.617237,00:00.0,132268329.69376446,148239,2682.918579,65981533.65292201,0
2/21/23,24839.02,25250,24148,24454.68,9674.19274,00:00.0,238825551.05615904,232663,4869.560947,120233762.42444376,0
2/22/23,24456.29,24482.61,23578.95,24186.06,10132.98555,00:00.0,243114497.77145428,209552,5060.127071,121406560.45851606,0
2/23/23,24187.82,24602.09,23615,23941.32,8899.627477,00:00.0,214429165.68430637,189912,4402.487253,106064319.80191897,0
2/24/23,23942.53,24130,22852.34,23189.33,8381.366,00:00.0,196859565.44980737,205000,4119.059093,96778120.22944926,0
2/25/23,23189.27,23223.77,22766,23162.84,3786.94903,00:00.0,87191546.46631411,86620,1879.473163,43277420.40935208,0
2/26/23,23164.46,23684.52,23067.32,23556.99,4239.979829,00:00.0,98969071.15518606,92060,2131.765251,49759507.08047809,0
2/27/23,23556.98,23896.6,23111.9,23488.76,6833.694192,00:00.0,160422411.94994099,135748,3453.478856,81074663.71356309,0
2/28/23,23489.87,23599.63,23031.27,23142.54,4289.055323,00:00.0,100215001.93403377,108384,2176.737678,50872093.47614849,0
3/1/23,23144.78,23994.59,23015.1,23629.97,6638.335166,00:00.0,156678321.46032987,160189,3338.479927,78801779.71781655,0
3/2/23,23635.29,23793.18,23197.84,23466.77,5545.441187,00:00.0,129876076.73929793,122608,2784.203585,65207223.16200320,0
3/3/23,23466.77,23480.01,22001,22358.38,7445.374684,00:00.0,166726189.69383193,152711,3633.305575,81330169.12195847,0
3/4/23,22359.24,22409.51,22159.79,22347.86,2181.66967,00:00.0,48681439.86382320,52989,1087.73274,24275097.09517530,0
3/5/23,22345.62,22653.31,22201.36,22431.13,3743.74854,00:00.0,83998122.93452940,74072,1874.46004,42059084.44749380,0
3/6/23,22431.13,22603.25,22267.58,22403.96,3814.48002,00:00.0,85537340.28535700,67047,1913.35716,42908494.29150540,0
3/7/23,22404.85,22554,21936.13,22199.06,6728.69819,00:00.0,149632253.80521317,101489,3349.808435,74502131.05712857,0
3/8/23,22196.56,22282.38,21583.43,21701.27,6376.112523,00:00.0,140418738.63784881,110413,3058.711594,67360984.21787173,0
3/9/23,21702.13,21824.95,20100,20371.48,8039.236437,00:00.0,169267322.25718866,171329,3927.336549,82659228.37379814,0
3/10/23,20375.76,20375.77,19570,20223.08,14782.69104,00:00.0,295176229.81007224,331098,7266.265725,145079001.50847424,0
3/11/23,20223.08,20900,19900,20610.16,6903.63815,00:00.0,140920677.89307100,183999,3336.25912,68098767.49070630,0
3/12/23,20612.3,22442.63,20439.99,22182.5,8707.67771,00:00.0,184224589.36910770,240772,4412.05827,93357701.75663780,0
3/13/23,22187.99,24577.92,21875,24175.17,11415.10216,00:00.0,263429817.20605062,404346,5828.677821,134529971.40982385,0
3/14/23,24173.52,26476.04,24000,24735.61,16760.84838,00:00.0,419146224.80505216,441043,8438.347272,211045042.33494952,0
3/15/23,24728.42,25305.59,23930,24376.62,17124.91528,00:00.0,421567950.17804360,496717,8610.15369,211991507.44208380,0
3/16/23,24375.82,25207.85,24209.97,25042.03,13895.72562,00:00.0,343875827.15313520,443018,6951.34097,172026971.99003790,0
3/17/23,25032.72,27830,24926.28,27450,13959.86554,00:00.0,368783638.26595984,417989,7081.144075,187043625.87768684,0
3/18/23,27450.01,27773.28,26657.61,26983.83,7713.01703,00:00.0,210962648.84233330,273385,3732.17618,102094899.26061480,0
3/19/23,26981.38,28464.43,26905,28058.59,8984.501487,00:00.0,250094877.75260633,324209,4482.174278,124806086.78616213,0
3/20/23,28053.81,28560.8,27223.53,27817.21,15274.38193,00:00.0,426636604.86022401,521216,7624.302056,212979600.09139321,0
3/21/23,27818.34,28500,27406.01,28194.93,9745.98873,00:00.0,273468260.77404810,347308,4871.75355,136714549.94619840,0
3/22/23,28194.95,28900,26685,27326.57,17088.13984,00:00.0,478195918.86456457,842204,8581.838657,240243225.01238697,0
3/23/23,27320.17,28772.68,27194.7,28351.32,15193.68794,00:00.0,425032712.32531960,781137,7543.2145,211074272.84996350,0
3/24/23,28359.55,28437.21,27084.27,27503.77,11981.42968,00:00.0,334540276.58819790,539515,5904.16421,164882920.63512540,0
3/25/23,27503.76,27850,27180,27495.84,6982.90057,00:00.0,192066887.51791550,297379,3454.14013,95000662.77137280,0
3/26/23,27490.46,28238.07,27439,27996.22,8160.38108,00:00.0,226911234.75476780,376237,4081.32649,113502760.22619340,0
3/27/23,27996.62,28052.01,26540,27158.96,12617.74529,00:00.0,346172422.85287060,536938,6265.74152,171895135.85011920,0
3/28/23,27159.65,27526.67,26674.02,27284.81,10181.368,00:00.0,275593654.62966700,526389,5012.07869,135660610.19310950,0
3/29/23,27288.3,28655.51,27257.8,28357.83,13493.1492,00:00.0,379860505.96713580,641812,6774.29976,190709909.59256330,0
3/30/23,28359.6,29189.54,27719.21,28051.17,17109.16643,00:00.0,486225739.31666643,650048,8452.202451,240269685.43607243,0
3/31/23,28045.74,28661.2,27529.53,28475.58,11268.5811,00:00.0,317859962.52664840,291840,5605.4496,158137403.11184810,0
4/1/23,28477.43,28824.8,28257.82,28471.96,4540.21476,00:00.0,129332227.55701970,129659,2229.29115,63512972.61640930,0
4/2/23,28468.2,28541.5,27871.91,28196.51,5567.55416,00:00.0,157000550.42461350,138652,2764.81789,77966891.15786970,0
4/3/23,28197.63,28522,27300,27814.57,14347.0715,00:00.0,402179481.31312330,280977,7130.7659,199914445.48394940,0
4/4/23,27811.05,28439.07,27657.76,28184.21,9778.62122,00:00.0,274758197.94011340,178587,4978.36601,139872537.37691780,0
4/5/23,28180.01,28786.01,27861.98,28188.4,9870.96557,00:00.0,279775327.25495980,185998,4895.17,138785165.66643730,0
4/6/23,28182.46,28201.1,27724.33,28048.32,7290.39769,00:00.0,204158841.69945420,133611,3642.0383,101995425.47987540,0
4/7/23,28050.11,28119.47,27782.43,27928.8,4221.13975,00:00.0,117939354.23585490,96462,2121.74961,59280380.21775870,0
4/8/23,27928.74,28180,27879.29,27962.05,2361.39118,00:00.0,66139625.86472360,54821,1205.02402,33752270.87050910,0
4/9/23,27957.73,28551.55,27817.06,28347.32,4254.47229,00:00.0,119650017.97373470,79171,2168.17246,60982287.64756530,0
4/10/23,28347.05,29779.91,28179,29658.09,8592.910093,00:00.0,248550885.10609088,143528,4431.896594,128211718.74490856,0
4/11/23,29654.01,30566.97,29607.04,30228.46,10300.79414,00:00.0,310245909.56653160,166233,5189.398535,156298835.51700940,0
4/12/23,30225.91,30500,29698.05,29913.16,7360.14041,00:00.0,221284693.96591210,167084,3629.52179,109139275.04353060,0
4/13/23,29912.17,30622.97,29879.49,30407.21,7483.772843,00:00.0,226553244.76130847,172377,3796.865913,114937954.37415657,0
4/14/23,30412.05,31049.99,29989.96,30495.98,10587.37769,00:00.0,323738460.29030435,218605,5241.42344,160285399.48960915,0
4/15/23,30497.53,30624.17,30237.62,30326.54,3991.00848,00:00.0,121303734.60059390,104733,1979.32793,60163285.50963470,0
4/16/23,30327.15,30571.93,30157.85,30330.24,4357.06805,00:00.0,132215351.40349180,97021,2154.33408,65377289.26588190,0
4/17/23,30330.97,30350,29261.37,29454.28,7022.15169,00:00.0,208287980.02753080,128837,3469.3181,102880110.31554180,0
4/18/23,29454.65,30498.99,29118.04,30401.03,8424.33274,00:00.0,253048136.82086050,142791,4200.35387,126175001.42391750,0
4/19/23,30401.24,30432.35,28619.92,28836.52,9969.73151,00:00.0,293446892.84759300,183319,4822.41214,141952301.73129450,0
4/20/23,28840.85,29102.49,27996.98,28264.7,8509.72609,00:00.0,243108809.13596720,160152,4164.42336,118978250.49699420,0
4/21/23,28267.53,28379.73,27156.84,27280.29,7653.16209,00:00.0,213838420.21940840,143335,3741.28411,104534650.48534550,0
4/22/23,27284.4,27925.21,27170.85,27834.15,3148.00599,00:00.0,86650796.15138410,72842,1563.96407,43043258.31850010,0
4/23/23,27834.15,27834.15,27350.11,27607.14,5495.28834,00:00.0,151525635.95638320,108030,2707.12964,74644321.14527600,0
4/24/23,27611.02,28014.46,26975.61,27542.36,8276.77509,00:00.0,227515901.03888010,141094,4096.10633,112601582.36338980,0
4/25/23,27542.35,28440,27209.76,28322.46,7045.03353,00:00.0,194975332.94175530,137616,3550.81775,98282745.61878940,0
4/26/23,28323.29,30046.27,27261.01,28444.49,14926.86784,00:00.0,429981119.76281830,268095,7324.9831,210975899.32150020,0
4/27/23,28446.28,29912.28,28403.75,29495.47,15799.75501,00:00.0,461332465.98682220,256375,7831.24313,228652565.59201200,0
4/28/23,29489.16,29619.56,28922.03,29352.88,6168.33408,00:00.0,180936780.79391100,113316,2996.64937,87911270.41613700,0
4/29/23,29350.16,29489,29082.47,29266,2052.1417,00:00.0,60179185.83027220,52074,1008.75553,29583419.26275370,0
4/30/23,29267.38,29985.57,29125.38,29268.64,4138.82206,00:00.0,122143550.73468820,91705,2012.76284,59408831.73325290,0
5/1/23,29260.73,29367.31,27690.27,28109.33,8073.14278,00:00.0,229007581.76646290,168078,3913.90248,111019302.13121830,0
5/2/23,28111.27,28933.38,27935.07,28753.93,5695.35118,00:00.0,161966892.88794490,164938,2803.55852,79730299.57435070,0
5/3/23,28750.89,29301.54,28166.26,29071.82,8727.28268,00:00.0,249780808.34964550,206289,4311.83022,123425434.52871190,0
5/4/23,29068.97,29417.14,28700,28920.07,5967.83858,00:00.0,173256789.71505250,133277,2916.20909,84676140.32343070,0
5/5/23,28921.19,29756.61,28820,29604.6,6166.02705,00:00.0,181114363.96638900,145058,3043.19027,89395916.13716830,0
5/6/23,29603.12,29912.14,28500,29133.08,4601.95346,00:00.0,134476422.41483870,99751,2202.41742,64374191.90201430,0
5/7/23,29133.78,29389.88,28900,28962.6,3533.91519,00:00.0,103048810.18836650,91908,1691.32037,49326694.58405620,0
5/8/23,28961.22,29247.39,27669.4,28164.57,7604.44133,00:00.0,215934255.63374400,152484,3612.76783,102600159.63247640,0
5/9/23,28158.93,28514.04,27660.17,27850.65,3674.35422,00:00.0,103278444.11687690,89170,1793.87946,50427690.20152070,0
5/10/23,27853.73,28356.27,26900,27700.37,3475.21213,00:00.0,96625704.64754860,102441,1641.47498,45666404.59534740,0
5/11/23,27707.21,27719.56,26747.6,27009.09,2447.12525,00:00.0,66665418.65684120,75920,1140.93135,31092178.96693670,0
5/12/23,27009.58,27125,25873,26809.6,3512.36041,00:00.0,93136709.59649130,118160,1686.73353,44735232.02602100,0
5/13/23,26812.27,27065,26708.19,26800.94,1571.21835,00:00.0,42191548.37199340,65316,769.61028,20664827.29480820,0
5/14/23,26808.99,27200,26603.85,26944.37,1366.04526,00:00.0,36766485.02344000,56755,712.19784,19173070.78250740,0
5/15/23,26941.97,27652,26766.46,27183.05,2787.44208,00:00.0,76145515.99473470,89751,1381.15991,37730022.79974550,0
5/16/23,27177.89,27322.03,26866,27041.09,2531.41453,00:00.0,68508597.32016610,86842,1258.66238,34066172.78808410,0
5/17/23,27041.09,27474.19,26555,27394.93,2591.42209,00:00.0,70045318.11592390,82529,1248.66454,33761806.33197210,0
5/18/23,27394.93,27469.02,26405.7,26823.12,2842.44347,00:00.0,76907423.27975290,92739,1328.53105,35971436.27259190,0
5/19/23,26827.06,27171.14,26633.6,26881.07,1877.94433,00:00.0,50490382.12133520,71412,919.75274,24730123.43933410,0
5/20/23,26878.13,27156,26830.07,27119.26,880.49261,00:00.0,23753514.52312200,35179,448.05937,12089406.19949310,0
5/21/23,27113.87,27289.82,26706.22,26772.21,1451.48442,00:00.0,39147532.44320010,47579,657.99942,17746054.16179940,0
5/22/23,26768.54,27100,26556.7,26860.66,2277.5766,00:00.0,61041548.58273340,81186,1107.78438,29693746.93253440,0
5/23/23,26860.66,27474.78,26800,27232.66,2143.28705,00:00.0,58348825.61824400,96453,1070.2261,29129761.30579150,0
5/24/23,27232.66,27238.49,26184.13,26340.85,2814.35712,00:00.0,74839347.32254030,85769,1238.69246,32942992.56166560,0
5/25/23,26342.65,26635.9,25919.52,26491.53,2144.22579,00:00.0,56455139.18979850,70892,1011.45591,26633435.11274430,0
5/26/23,26497.15,26955.81,26350,26738.48,1628.94395,00:00.0,43391093.13817120,61772,759.31684,20231901.45010380,0
5/27/23,26739.22,26927.48,26578.78,26885.33,815.85363,00:00.0,21830344.19639510,31080,399.07631,10680273.60800310,0
5/28/23,26890.1,28281.19,26803.33,28077.68,1965.13494,00:00.0,54010585.79337740,76804,1009.56362,27744717.08440890,0
5/29/23,28083.7,28448.97,27536.59,27748.47,1899.55324,00:00.0,53021706.32759490,64929,897.70279,25064768.56588400,0
5/30/23,27747.14,28071.05,27574.21,27709.96,1737.48133,00:00.0,48309807.53889010,63100,814.19949,22640620.08745660,0
5/31/23,27713.27,27845.86,26855,27223.43,2172.87605,00:00.0,59111655.51020910,104433,1032.75257,28093129.31965030,0
6/1/23,27223.33,27350,26645.16,26834.66,2390.55642,00:00.0,64358674.28401020,100563,1121.1365,30190262.06084340,0
6/2/23,26835,27306.82,26530.25,27252.05,2303.85444,00:00.0,62264076.90715850,100733,1141.15113,30846950.59652740,0
6/3/23,27246.7,27340.34,26940,27091.73,937.96491,00:00.0,25479253.34434750,50329,426.86692,11595922.58000170,0
6/4/23,27092.48,27471.04,26966.56,27134.55,1298.39623,00:00.0,35321994.45287920,71457,643.8623,17518533.50504290,0
6/5/23,27133.52,27153.02,25439.54,25792.71,3855.17692,00:00.0,101172467.28968790,167370,1766.08082,46345641.83185800,0
6/6/23,25793.69,27586.2,25417.43,27517.5,3739.42026,00:00.0,98645884.64081000,189780,1854.94264,48943442.02025700,0
6/7/23,27522.58,28800,26911.74,27489.34,2374.40374,00:00.0,65643886.89057100,120610,1211.96095,33531714.05052160,0
6/8/23,27495.33,27495.33,26402.3,26578.69,784.3899,00:00.0,20953903.70889890,46785,347.07261,9271860.847,0
6/9/23,26589.7,26750,26297.97,26482.9,1199.65815,00:00.0,31815759.61916740,74067,566.51947,15027858.09937480,0
6/10/23,26492.95,26530.88,25585.01,25934.99,987.27198,00:00.0,25604135.31811280,64765,437.27838,11341100.20960400,0
6/11/23,25935,26370.88,25800,26052.98,615.56468,00:00.0,15975843.93363780,40230,286.92479,7451111.404,0
6/12/23,26066.02,26222.41,25888.87,26115.72,670.28826,00:00.0,17456172.87358700,54351,283.12056,7375797.06,0
6/13/23,26126.27,27293.76,26095,26226.3,581.28963,00:00.0,15299650.30075650,50917,287.82913,7583669.544,0
6/14/23,26226.32,26448,25297,25533.54,450.46022,00:00.0,11740317.82946880,35314,208.36088,5436532.969,0
6/15/23,25542.47,26110.01,25200,25984,282.22222,00:00.0,7234988.05,31156,137.08093,3521462.098,0
6/16/23,26003.87,26643.4,25730.68,26561.03,290.04695,00:00.0,7601489.724,30222,148.93626,3905803.049,0
6/17/23,26564.95,26790.6,26274.7,26604.98,148.97599,00:00.0,3951677.537,34835,77.1186,2046011.87,0
6/18/23,26604.97,26789,26444.53,26476.24,145.14529,00:00.0,3860062.809,42262,80.91015,2152603.491,0
6/19/23,26484.1,26992.9,26400,26846.92,209.94964,00:00.0,5603232.57,29710,100.43658,2680603.24,0
6/20/23,26849.72,28622.4,26754.04,28425,414.8486,00:00.0,11455198.31072720,42831,255.79691,7084771.891,0
6/21/23,28447.24,30422.43,28333.23,29521.44,498.84075,00:00.0,14585687.44941450,52574,282.05167,8261202.844,0
6/22/23,29521.43,29875,28830,28850,252.02314,00:00.0,7403091.755,40399,120.18902,3534356.679,0
6/23/23,28850.01,29971.49,28780.01,29844.56,211.02575,00:00.0,6219537.166,39997,89.64997,2645127.58,0
6/24/23,29847.87,29919,29375.82,29539.29,122.13028,00:00.0,3622465.536,23978,54.55785,1619777.419,0
6/25/23,29540,29592,29297.31,29406.96,95.31864,00:00.0,2806267.87,20395,36.45139,1073613.144,0
6/26/23,29407.04,29685,29100,29294.97,120.15353,00:00.0,3529716.584,26086,55.83364,1641864.136,0
6/27/23,29288.01,29600,29183,29334.99,111.53096,00:00.0,3274423.78,17525,53.00792,1556585.003,0
6/28/23,29316,29500,29287.49,29419.97,88.85714,00:00.0,2611384.803,13365,35.86842,1054406.16,0
6/29/23,29419.95,29524,29200,29300.66,95.90648,00:00.0,2818718.323,14997,35.85154,1054488.287,0
6/30/23,29300.14,29375.67,28875,28899.31,128.46711,00:00.0,3747653.442,20031,44.50545,1301101.298,0
7/1/23,28894.82,29200,28800,29134.4,51.11399,00:00.0,1482878.959,8407,22.01095,638971.9348,0
7/2/23,29134.4,29147,28850,28895.28,48.39671,00:00.0,1401320.731,10901,17.71733,513532.8768,0
7/3/23,28900.28,29220,28850,29112.85,69.36794,00:00.0,2014477.148,15643,30.27133,880285.7854,0
7/4/23,29118,29160,28850,28881,53.94807,00:00.0,1561284.497,9412,17.16603,497416.3039,0
7/5/23,28880,28958.8,28000,28630.02,57.84318,00:00.0,1659053.422,13181,22.55432,646523.6837,0
7/6/23,28630.02,28801.06,28000,28009.13,78.66791,00:00.0,2231617.768,21556,34.02171,967422.9722,0
7/7/23,28009.13,28400,27201.11,27376.39,94.68617,00:00.0,2649013.958,20323,30.33843,849641.121,0
7/8/23,27369.87,27586.5,26952,27001.62,72.03345,00:00.0,1953380.833,11189,20.99909,570110.5113,0
7/9/23,27001.1,28040.26,26829,27576.66,69.43223,00:00.0,1913200.547,14941,33.19298,915663.0788,0
7/10/23,27575.17,28100,27450,27707,84.41495,00:00.0,2339541.204,17143,38.24217,1060834.268,0
7/11/23,27707,27797.05,26900,26951.45,78.99207,00:00.0,2153859.688,16702,24.22508,660537.8176,0
7/12/23,26911.15,27500.01,26777,26777,83.33696,00:00.0,2251322.3,14151,25.73828,696314.1242,0
7/13/23,26799.97,27400,25450,25937.06,129.77665,00:00.0,3402497.284,22873,50.95604,1339608.376,0
7/14/23,25937.06,26459.02,24900,25073.21,44.12468,00:00.0,1119799.411,7575,8.77299,224141.0896,0